0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.2028,-0.9483,-1.2434,N,0,0,0,0,0,0,0,0,0,0,0,0
2.2778,-0.2644,-0.7853,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2934,0.4174,-1.4978,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1166,0.9412,-0.4785,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4787,1.4798,-0.4396,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7120,2.9078,0.1164,C,0,0,2,0,0,0,0,0,0,0,0,0
5.1373,3.1204,1.5234,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4073,4.5438,2.0244,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9078,5.5779,1.0013,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4201,5.3654,-0.3487,N,0,0,0,0,0,0,0,0,0,0,0,0
5.2014,4.0074,-0.8362,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5335,0.5067,0.7661,N,0,0,0,0,0,0,0,0,0,0,0,0
4.1876,0.2272,1.5735,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4470,-0.2422,0.5699,N,0,0,0,0,0,0,0,0,0,0,0,0
1.0136,-1.0488,-2.2320,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5788,-1.3741,-0.5655,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4451,0.4683,-2.5727,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9357,1.4091,-1.4448,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0544,0.7875,0.2593,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8155,3.0273,0.1872,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5595,2.3616,2.2137,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0469,2.9443,1.5042,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4938,4.6850,2.1781,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9255,4.7116,3.0040,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1644,6.6027,1.3197,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8031,5.5328,0.9558,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4170,5.5812,-0.3743,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6798,3.9043,-1.8266,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1163,3.8640,-0.9956,H,0,0,0,0,0,0,0,0,0,0,0,0
