0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.1284,0.2361,-2.3072,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7463,-0.3969,-2.1365,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7134,-1.6331,-1.2373,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0796,-1.1762,0.5075,S,0,0,0,0,0,0,0,0,0,0,0,0
5.1146,-2.7103,1.2933,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2929,-2.8155,2.6291,N,0,0,0,0,0,0,0,0,0,0,0,0
5.2681,-4.1329,2.8043,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0810,-4.7753,1.5814,N,0,0,0,0,0,0,0,0,0,0,0,0
4.9836,-3.8727,0.6147,N,0,0,0,0,0,0,0,0,0,0,0,0
4.8381,-6.2204,1.4212,C,0,0,2,0,0,0,0,0,0,0,0,0
3.3377,-6.4431,1.1907,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8138,-6.3728,-0.1013,C,0,0,0,0,0,0,0,0,0,0,0,0
1.4374,-6.5377,-0.3257,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5736,-6.7638,0.7454,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.7762,-6.9150,0.6465,O,0,0,0,0,0,0,0,0,0,0,0,0
-1.4010,-6.7998,-0.6160,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.1378,-7.9549,-1.6027,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.7228,-7.6863,-2.7238,O,0,0,0,0,0,0,0,0,0,0,0,0
-1.3917,-9.2298,-1.1844,N,0,0,0,0,0,0,0,0,0,0,0,0
-1.1225,-10.3440,-2.0963,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.2459,-11.4045,-1.4239,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.8571,-11.8692,-0.0968,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.1559,-10.6710,0.8118,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.0017,-9.6141,0.0903,C,0,0,0,0,0,0,0,0,0,0,0,0
1.1006,-6.8586,2.0657,C,0,0,0,0,0,0,0,0,0,0,0,0
0.1974,-7.1215,3.0399,O,0,0,0,0,0,0,0,0,0,0,0,0
0.6377,-7.2430,4.3846,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.5701,-7.5498,5.2487,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4688,-6.6901,2.2717,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4361,-6.9698,2.6015,C,0,0,0,0,0,0,0,0,0,0,0,0
5.8877,-8.3418,2.4168,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6003,-8.9428,3.2383,O,0,0,0,0,0,0,0,0,0,0,0,0
5.4345,-8.9867,1.2356,N,0,0,0,0,0,0,0,0,0,0,0,0
5.8263,-10.2224,0.7143,C,0,0,0,0,0,0,0,0,0,0,0,0
6.9062,-10.9573,1.2499,C,0,0,0,0,0,0,0,0,0,0,0,0
7.2714,-12.1689,0.6728,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5840,-12.6751,-0.4313,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5058,-11.9649,-0.9813,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7866,-12.5441,-2.1816,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1168,-10.7342,-0.4119,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9671,-9.9352,-0.9797,C,0,0,0,0,0,0,0,0,0,0,0,0
5.5026,-6.3286,3.8493,C,0,0,0,0,0,0,0,0,0,0,0,0
5.9099,-6.9008,5.1638,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3938,-4.8699,3.8972,N,0,0,0,0,0,0,0,0,0,0,0,0
6.0828,1.0908,-2.9988,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8515,-0.4884,-2.7160,H,0,0,0,0,0,0,0,0,0,0,0,0
6.5336,0.6076,-1.3517,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3627,-0.7212,-3.1187,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0233,0.3505,-1.7661,H,0,0,0,0,0,0,0,0,0,0,0,0
5.4535,-2.3888,-1.5363,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7256,-2.1145,-1.2331,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3700,-6.4969,0.4992,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4729,-6.1908,-0.9534,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0544,-6.5115,-1.3465,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.0934,-5.8813,-1.1393,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.4795,-6.7294,-0.4036,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.6514,-9.9266,-2.9943,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.0875,-10.7945,-2.4014,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7559,-10.9776,-1.2432,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.1129,-12.2551,-2.1128,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.1858,-12.5801,0.4119,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.7968,-12.4163,-0.2996,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.2128,-10.2011,1.1397,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.6866,-10.9928,1.7232,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.1185,-8.7361,0.7330,H,0,0,0,0,0,0,0,0,0,0,0,0
-3.0096,-10.0272,-0.1146,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1231,-6.3027,4.7079,H,0,0,0,0,0,0,0,0,0,0,0,0
1.3934,-8.0465,4.4641,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.3182,-6.7459,5.1723,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.2679,-7.6474,6.3029,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.0442,-8.4920,4.9343,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8946,-6.7704,3.2717,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6247,-8.5771,0.7906,H,0,0,0,0,0,0,0,0,0,0,0,0
7.4216,-10.5615,2.1206,H,0,0,0,0,0,0,0,0,0,0,0,0
8.1097,-12.7295,1.0966,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8817,-13.6289,-0.8752,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2399,-13.5011,-2.4785,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8283,-11.8746,-3.0577,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7193,-12.7363,-1.9770,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4662,-10.4514,-1.8071,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2976,-8.9553,-1.3702,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1938,-9.7220,-0.2192,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9133,-6.5421,5.4804,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9722,-7.9913,5.0968,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2035,-6.6134,5.9694,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5815,-4.3918,4.7700,H,0,0,0,0,0,0,0,0,0,0,0,0
