0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10.4656,-1.7481,-10.5396,C,0,0,0,0,0,0,0,0,0,0,0,0
10.6664,-0.8451,-9.4461,O,0,0,0,0,0,0,0,0,0,0,0,0
9.8383,-0.8163,-8.4203,C,0,0,0,0,0,0,0,0,0,0,0,0
8.7708,-1.7173,-8.2299,C,0,0,0,0,0,0,0,0,0,0,0,0
7.9401,-1.5807,-7.1370,C,0,0,0,0,0,0,0,0,0,0,0,0
8.1331,-0.5408,-6.1645,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0644,-0.2291,-5.1714,C,0,0,0,0,0,0,0,0,0,0,0,0
6.1107,0.9502,-5.6241,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4375,1.4968,-4.7678,O,0,0,0,0,0,0,0,0,0,0,0,0
6.1353,1.2524,-6.9295,N,0,0,0,0,0,0,0,0,0,0,0,0
5.6252,2.5103,-7.5811,C,0,0,2,0,0,0,0,0,0,0,0,0
5.6955,3.2950,-6.8168,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1471,2.3350,-7.9537,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5552,2.8372,-8.7171,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6849,1.9272,-9.8496,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7183,2.0463,-10.7752,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7460,1.1653,-12.0059,C,0,0,0,0,0,0,0,0,0,0,0,0
8.7079,3.0417,-10.6088,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5918,3.9791,-9.5038,C,0,0,0,0,0,0,0,0,0,0,0,0
7.5512,3.8473,-8.5924,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4028,4.6829,-7.5020,O,0,0,0,0,0,0,0,0,0,0,0,0
8.2934,5.7467,-7.3298,C,0,0,0,0,0,0,0,0,0,0,0,0
9.2357,0.2880,-6.2958,C,0,0,0,0,0,0,0,0,0,0,0,0
10.0783,0.2221,-7.4215,C,0,0,0,0,0,0,0,0,0,0,0,0
11.0274,1.1227,-7.4925,O,0,0,0,0,0,0,0,0,0,0,0,0
11.6835,1.5860,-8.6949,C,0,0,0,0,0,0,0,0,0,0,0,0
11.2608,-1.5240,-11.2584,H,0,0,0,0,0,0,0,0,0,0,0,0
9.4845,-1.5684,-11.0007,H,0,0,0,0,0,0,0,0,0,0,0,0
10.5531,-2.7910,-10.1989,H,0,0,0,0,0,0,0,0,0,0,0,0
8.5852,-2.5030,-8.9599,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0905,-2.2562,-7.0215,H,0,0,0,0,0,0,0,0,0,0,0,0
7.4861,0.1125,-4.2163,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4286,-1.1033,-4.9641,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7675,0.7564,-7.5445,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7617,3.2749,-8.3773,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5474,2.0764,-7.0662,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0090,1.5444,-8.7087,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9019,1.1827,-10.0276,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1018,0.2773,-11.8926,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7718,0.8226,-12.2376,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3971,1.7074,-12.9038,H,0,0,0,0,0,0,0,0,0,0,0,0
9.4678,3.2020,-11.3779,H,0,0,0,0,0,0,0,0,0,0,0,0
9.2935,4.8101,-9.4361,H,0,0,0,0,0,0,0,0,0,0,0,0
7.9915,6.2747,-6.4129,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2646,6.4592,-8.1762,H,0,0,0,0,0,0,0,0,0,0,0,0
9.3405,5.4039,-7.2143,H,0,0,0,0,0,0,0,0,0,0,0,0
9.4122,1.1070,-5.5981,H,0,0,0,0,0,0,0,0,0,0,0,0
12.1678,2.5216,-8.3962,H,0,0,0,0,0,0,0,0,0,0,0,0
10.9351,1.7802,-9.4753,H,0,0,0,0,0,0,0,0,0,0,0,0
12.4335,0.8547,-9.0220,H,0,0,0,0,0,0,0,0,0,0,0,0
