0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3350,0.0944,0.5193,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8047,0.0160,0.0505,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7421,0.9384,0.7519,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5091,2.2977,0.5517,O,0,0,0,0,0,0,0,0,0,0,0,0
3.1673,3.0090,1.5158,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2425,4.3907,1.5991,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0171,4.9301,2.6788,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6556,4.0879,3.5847,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5839,2.6809,3.4917,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8094,2.1210,2.4235,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5113,0.8190,1.9374,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0447,-0.4478,2.4991,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4506,-0.6747,2.1489,N,0,0,0,0,0,0,0,0,0,0,0,0
6.2231,-1.8354,2.4720,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0995,-2.3542,1.3062,C,0,0,1,0,0,0,0,0,0,0,0,0
8.1339,-1.3212,0.8444,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7625,-3.6671,1.7370,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.3168,-0.5756,-0.0682,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.0415,1.1225,0.4075,H,0,0,0,0,0,0,0,0,0,0,0,0
0.2421,-0.1774,1.5836,H,0,0,0,0,0,0,0,0,0,0,0,0
1.8290,0.2180,-1.0381,H,0,0,0,0,0,0,0,0,0,0,0,0
2.1698,-1.0208,0.1640,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7313,5.0270,0.8757,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1054,6.0138,2.7863,H,0,0,0,0,0,0,0,0,0,0,0,0
5.2344,4.5313,4.4017,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0716,2.0552,4.2436,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5110,-1.3506,2.1528,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0218,-0.4997,3.6062,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9124,0.1085,1.6833,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5382,-2.6125,2.8399,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8853,-1.5534,3.3171,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4179,-2.5718,0.4653,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8317,-1.0627,1.6582,H,0,0,0,0,0,0,0,0,0,0,0,0
7.6797,-0.3873,0.4758,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7288,-1.7278,0.0132,H,0,0,0,0,0,0,0,0,0,0,0,0
8.4491,-3.5086,2.5854,H,0,0,0,0,0,0,0,0,0,0,0,0
8.3497,-4.0878,0.9074,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0197,-4.4228,2.0373,H,0,0,0,0,0,0,0,0,0,0,0,0
