0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3508,0.7709,0.0187,O,0,0,0,0,0,0,0,0,0,0,0,0
1.1530,1.1228,1.2207,S,0,0,1,0,0,0,0,0,0,0,0,0
1.5446,0.0825,2.1891,O,0,0,0,0,0,0,0,0,0,0,0,0
2.8468,1.5061,0.4630,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7260,2.6409,-0.4902,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8779,2.6107,-1.6281,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8605,4.1100,-2.4362,S,0,0,0,0,0,0,0,0,0,0,0,0
2.9858,4.7271,-1.1796,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3976,5.9920,-1.1510,N,0,0,0,0,0,0,0,0,0,0,0,0
4.2516,6.4684,-0.0418,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4625,7.1878,1.0576,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5662,8.3506,0.6039,C,0,0,0,0,0,0,0,0,0,0,0,0
1.3420,7.9150,-0.2223,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5732,7.6550,-1.7235,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9165,7.0005,-2.1040,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3348,3.8130,-0.2815,N,0,0,0,0,0,0,0,0,0,0,0,0
0.5485,2.5229,1.9691,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.4782,3.3303,1.3527,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.8798,4.5023,1.9525,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.2999,4.9548,3.1782,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6689,4.1289,3.8075,C,0,0,0,0,0,0,0,0,0,0,0,0
1.0919,2.9415,3.2476,C,0,0,0,0,0,0,0,0,0,0,0,0
3.1520,0.5692,-0.0230,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5360,1.7513,1.2789,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2362,1.7782,-1.9116,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9952,7.1414,-0.4973,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7714,5.5968,0.3711,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2110,7.5548,1.7796,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8489,6.4469,1.5957,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1577,9.1127,0.0618,H,0,0,0,0,0,0,0,0,0,0,0,0
2.2016,8.8524,1.5137,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5570,8.6833,-0.1430,H,0,0,0,0,0,0,0,0,0,0,0,0
0.9134,7.0130,0.2460,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5321,8.6016,-2.2880,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7444,7.0382,-2.1060,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7088,7.7591,-2.1574,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8560,6.5410,-3.1031,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.9506,2.9762,0.4356,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.6850,5.0833,1.4912,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.6414,5.8761,3.6514,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0769,4.4263,4.7791,H,0,0,0,0,0,0,0,0,0,0,0,0
1.8032,2.2981,3.7675,H,0,0,0,0,0,0,0,0,0,0,0,0
