0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8.5167,1.9043,2.4110,C,0,0,0,0,0,0,0,0,0,0,0,0
8.1282,0.7096,1.5491,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3247,0.5670,1.4096,S,0,0,1,0,0,0,0,0,0,0,0,0
5.8097,0.2336,2.7448,O,0,0,0,0,0,0,0,0,0,0,0,0
5.8521,1.7659,0.7022,O,0,0,0,0,0,0,0,0,0,0,0,0
6.1221,-0.7773,0.4109,N,0,0,0,0,0,0,0,0,0,0,0,0
5.5247,-1.9892,0.9898,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0033,-2.0032,0.8209,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6072,-1.7868,-0.6442,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2593,-0.5205,-1.2405,C,0,0,2,0,0,0,0,0,0,0,0,0
3.9897,-0.4582,-2.7468,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5313,-1.2539,-3.5229,O,0,0,0,0,0,0,0,0,0,0,0,0
3.1118,0.5048,-3.1462,N,0,0,0,0,0,0,0,0,0,0,0,0
2.7278,0.7099,-4.5325,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7806,2.1600,-4.9746,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8097,2.9983,-4.5032,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8550,4.3775,-4.9521,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8762,4.7785,-5.8622,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8990,6.4323,-6.3982,S,0,0,1,0,0,0,0,0,0,0,0,0
1.8805,6.7448,-7.4022,O,0,0,0,0,0,0,0,0,0,0,0,0
3.2690,7.4061,-5.3838,O,0,0,0,0,0,0,0,0,0,0,0,0
4.3868,6.5291,-7.5332,N,0,0,0,0,0,0,0,0,0,0,0,0
4.5796,5.5252,-8.5432,C,0,0,0,0,0,0,0,0,0,0,0,0
4.0311,6.0207,-9.9134,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5792,7.4048,-10.2634,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3460,8.4005,-9.1271,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9100,7.8429,-7.7885,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8514,3.9649,-6.3804,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8069,2.6055,-5.8724,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7802,-0.5422,-0.9976,C,0,0,0,0,0,0,0,0,0,0,0,0
9.6129,1.9731,2.4885,H,0,0,0,0,0,0,0,0,0,0,0,0
8.1012,1.8027,3.4244,H,0,0,0,0,0,0,0,0,0,0,0,0
8.1377,2.8387,1.9717,H,0,0,0,0,0,0,0,0,0,0,0,0
8.4669,-0.2478,1.9719,H,0,0,0,0,0,0,0,0,0,0,0,0
8.5022,0.7928,0.5176,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8051,-2.0525,2.0485,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9765,-2.8514,0.4666,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5785,-1.2073,1.4560,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5983,-2.9608,1.1897,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5107,-1.7213,-0.7404,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9262,-2.6509,-1.2529,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8528,0.3743,-0.7396,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7251,1.1315,-2.4504,H,0,0,0,0,0,0,0,0,0,0,0,0
1.7120,0.3147,-4.7114,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4207,0.0949,-5.1289,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5509,2.6312,-3.7957,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5998,5.0707,-4.5657,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0988,4.5932,-8.2242,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6676,5.3488,-8.6296,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9332,6.0441,-9.8416,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3066,5.2711,-10.6697,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0913,7.7727,-11.1813,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6586,7.3373,-10.4888,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2697,8.5823,-8.9847,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8306,9.3689,-9.3225,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6697,8.4891,-6.9346,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0088,7.7500,-7.8699,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0995,4.3499,-7.0627,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0082,1.9362,-6.1955,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2324,0.4031,-1.3243,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2227,-1.3525,-1.5996,H,0,0,0,0,0,0,0,0,0,0,0,0
