0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.8888,0.3221,1.5574,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3643,0.3390,1.1506,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9134,-0.9861,0.5688,C,0,0,1,0,0,0,0,0,0,0,0,0
2.1743,-1.2956,-0.6700,N,0,0,0,0,0,0,0,0,0,0,0,0
2.7671,-1.7292,-1.8945,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4119,-1.1041,0.4001,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9987,-2.3910,0.5813,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4373,-2.5274,0.4042,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1819,-1.4263,0.0126,C,0,0,0,0,0,0,0,0,0,0,0,0
8.5397,-1.4620,-0.1916,O,0,0,0,0,0,0,0,0,0,0,0,0
9.2373,-2.6611,0.0364,C,0,0,0,0,0,0,0,0,0,0,0,0
10.6943,-2.4261,-0.2238,C,0,0,0,0,0,0,0,0,0,0,0,0
11.7610,-3.3612,-0.2422,C,0,0,0,0,0,0,0,0,0,0,0,0
12.9305,-2.7753,-0.4924,N,0,0,0,0,0,0,0,0,0,0,0,0
12.6450,-1.4734,-0.6334,N,0,0,0,0,0,0,0,0,0,0,0,0
13.6942,-0.5409,-0.9799,C,0,0,0,0,0,0,0,0,0,0,0,0
11.3140,-1.2154,-0.4851,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5888,-0.1531,-0.2189,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1767,-0.0160,0.0003,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6069,1.2804,2.0195,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6783,-0.4725,2.2917,H,0,0,0,0,0,0,0,0,0,0,0,0
0.1963,0.1808,0.7073,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9935,0.5459,2.0258,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5588,1.1573,0.4395,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5624,-1.7897,1.2479,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1633,-1.1588,-0.6510,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5429,-2.4715,-1.6597,H,0,0,0,0,0,0,0,0,0,0,0,0
3.3074,-0.8696,-2.3306,H,0,0,0,0,0,0,0,0,0,0,0,0
2.0019,-2.0979,-2.5876,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4294,-3.2116,1.0245,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9019,-3.4977,0.5731,H,0,0,0,0,0,0,0,0,0,0,0,0
8.8536,-3.4691,-0.6193,H,0,0,0,0,0,0,0,0,0,0,0,0
9.0778,-3.0069,1.0783,H,0,0,0,0,0,0,0,0,0,0,0,0
11.7196,-4.4388,-0.0773,H,0,0,0,0,0,0,0,0,0,0,0,0
13.9951,-0.6520,-2.0349,H,0,0,0,0,0,0,0,0,0,0,0,0
14.5726,-0.7238,-0.3445,H,0,0,0,0,0,0,0,0,0,0,0,0
13.3372,0.4851,-0.8163,H,0,0,0,0,0,0,0,0,0,0,0,0
10.8958,-0.2161,-0.5717,H,0,0,0,0,0,0,0,0,0,0,0,0
7.2175,0.6909,-0.4968,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7183,0.9629,-0.1632,H,0,0,0,0,0,0,0,0,0,0,0,0
