0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.2037,-1.9612,-1.4760,N,0,0,0,0,0,0,0,0,0,0,0,0
5.7375,-0.7079,-1.1701,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3472,0.0319,-0.4166,O,0,0,0,0,0,0,0,0,0,0,0,0
4.4427,-0.2868,-1.8294,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4565,1.0217,-2.3472,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3629,1.5418,-3.0341,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2204,0.7521,-3.1955,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1823,-0.5280,-2.6447,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2721,-1.0750,-1.9440,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0541,-2.4146,-1.2425,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4058,-2.2623,0.1284,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2682,-1.7588,1.1965,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9498,-1.5454,2.5187,C,0,0,0,0,0,0,0,0,0,0,0,0
1.7017,-1.6642,3.2010,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5310,-2.0792,2.6538,N,0,0,0,0,0,0,0,0,0,0,0,0
0.1943,-2.4583,1.3925,C,0,0,0,0,0,0,0,0,0,0,0,0
1.0705,-2.5839,0.2698,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1246,-2.2009,-1.1249,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8481,-2.4729,-2.2726,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3585,1.6192,-2.2008,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4008,2.5555,-3.4405,H,0,0,0,0,0,0,0,0,0,0,0,0
1.3538,1.1371,-3.7396,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2723,-1.1264,-2.7454,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0022,-2.9557,-1.1251,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4020,-3.0369,-1.8743,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3061,-1.5638,0.9226,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7536,-1.1607,3.1544,H,0,0,0,0,0,0,0,0,0,0,0,0
1.6417,-1.4572,4.2679,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.2575,-2.0435,3.2947,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.8476,-2.7568,1.2900,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5499,-2.9294,-0.6296,H,0,0,0,0,0,0,0,0,0,0,0,0
