0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
7.4606,4.4152,1.5174,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0715,3.2401,0.8095,O,0,0,0,0,0,0,0,0,0,0,0,0
5.7858,3.0837,0.4484,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7746,3.9827,0.7104,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4314,3.7481,0.2913,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3238,4.7454,0.6277,C,0,0,2,0,0,0,0,0,0,0,0,0
1.5834,4.6537,-0.1814,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8183,6.1987,0.6521,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2233,6.7560,-0.5881,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6746,8.0590,-0.6006,C,0,0,0,0,0,0,0,0,0,0,0,0
3.7359,8.8206,0.5708,C,0,0,0,0,0,0,0,0,0,0,0,0
3.3482,8.3078,1.7904,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8838,6.9693,1.8328,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3815,6.4611,3.1916,C,0,0,1,0,0,0,0,0,0,0,0,0
3.0514,6.8409,3.9767,H,0,0,0,0,0,0,0,0,0,0,0,0
1.0815,6.9472,3.4617,O,0,0,0,0,0,0,0,0,0,0,0,0
0.9504,8.1098,4.3067,C,0,0,0,0,0,0,0,0,0,0,0,0
1.9963,8.6551,4.6689,O,0,0,0,0,0,0,0,0,0,0,0,0
-0.4003,8.4478,4.6212,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.4898,9.5048,5.5982,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.6611,9.8534,6.2214,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.8628,9.1603,5.9046,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.8337,8.1900,4.9186,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.6689,7.8221,4.2018,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.9797,6.9343,3.0476,C,0,0,0,0,0,0,0,0,0,0,0,0
-3.0550,6.3826,2.8958,O,0,0,0,0,0,0,0,0,0,0,0,0
-1.0513,6.7798,2.0587,O,0,0,0,0,0,0,0,0,0,0,0,0
2.3356,4.9374,3.1822,C,0,0,1,0,0,0,0,0,0,0,0,0
3.3749,4.5640,3.1689,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5756,4.1950,4.2824,C,0,0,0,0,0,0,0,0,0,0,0,0
1.2438,2.9191,3.6762,O,0,0,0,0,0,0,0,0,0,0,0,0
1.2578,2.9977,2.3290,C,0,0,0,0,0,0,0,0,0,0,0,0
1.0290,2.0551,1.6164,O,0,0,0,0,0,0,0,0,0,0,0,0
1.5956,4.4301,1.9466,C,0,0,2,0,0,0,0,0,0,0,0,0
0.6236,4.9569,1.9017,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2338,10.0579,0.2723,O,0,0,0,0,0,0,0,0,0,0,0,0
4.2759,10.1328,-1.1473,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1285,8.8034,-1.6514,O,0,0,0,0,0,0,0,0,0,0,0,0
3.1258,2.5944,-0.4148,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1094,1.6387,-0.7017,C,0,0,0,0,0,0,0,0,0,0,0,0
