0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.7313,-0.3405,-0.4831,O,0,0,0,0,0,0,0,0,0,0,0,0
1.5539,-1.0755,-1.0148,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5231,-1.1963,-2.3947,O,0,0,0,0,0,0,0,0,0,0,0,0
2.5666,-1.8403,-0.3129,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5624,-1.8189,1.1244,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4627,-2.5495,1.8625,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4575,-3.3643,1.2278,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4081,-4.1862,2.0341,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9229,-5.5277,2.3805,N,0,0,0,0,0,0,0,0,0,0,0,0
5.5857,-6.4608,3.2264,C,0,0,1,0,0,0,0,0,0,0,0,0
6.6617,-6.2271,3.2308,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0581,-6.4492,4.6943,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6513,-7.7522,5.2588,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7492,-8.7370,4.0626,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3675,-7.9327,2.8002,C,0,0,1,0,0,0,0,0,0,0,0,0
5.9745,-8.1872,1.9158,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9865,-8.0266,2.4816,O,0,0,0,0,0,0,0,0,0,0,0,0
3.4828,-9.1318,1.8476,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2690,-10.2152,1.4357,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6348,-11.2781,0.7871,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3860,-12.3105,0.3947,F,0,0,0,0,0,0,0,0,0,0,0,0
2.2682,-11.3068,0.5400,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5249,-10.2067,0.9713,C,0,0,0,0,0,0,0,0,0,0,0,0
0.2100,-10.1999,0.7531,F,0,0,0,0,0,0,0,0,0,0,0,0
2.0994,-9.1198,1.6208,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5181,-3.3371,-0.1920,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6183,-2.6031,-0.9393,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1021,-1.9219,-2.6584,H,0,0,0,0,0,0,0,0,0,0,0,0
1.8112,-1.1931,1.6093,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4234,-2.4936,2.9564,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6942,-3.7301,3.0026,H,0,0,0,0,0,0,0,0,0,0,0,0
6.3716,-4.3738,1.5192,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0059,-5.8093,2.0229,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9593,-6.4871,4.6737,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3650,-5.5435,5.2350,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0317,-8.1424,6.0781,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6506,-7.5582,5.6774,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0708,-9.5949,4.1647,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7658,-9.1458,3.9610,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3439,-10.2748,1.5955,H,0,0,0,0,0,0,0,0,0,0,0,0
1.7973,-12.1487,0.0334,H,0,0,0,0,0,0,0,0,0,0,0,0
1.4862,-8.2772,1.9400,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3079,-3.8908,-0.7128,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7528,-2.5805,-2.0253,H,0,0,0,0,0,0,0,0,0,0,0,0
