0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.7314,0.2846,0.0774,O,0,0,0,0,0,0,0,0,0,0,0,0
1.9731,0.2052,0.0135,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6631,-1.0990,0.0059,C,0,0,0,0,0,0,0,0,0,0,0,0
1.9806,-2.2178,0.0677,N,0,0,0,0,0,0,0,0,0,0,0,0
0.6899,-2.2707,0.1396,N,0,0,0,0,0,0,0,0,0,0,0,0
-0.0103,-3.4816,0.2039,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6617,-4.7155,0.1893,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.0842,-5.8897,0.2554,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.4826,-5.8623,0.3363,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.1313,-4.6234,0.3502,C,0,0,0,0,0,0,0,0,0,0,0,0
-4.2517,-4.5453,0.4777,I,0,0,0,0,0,0,0,0,0,0,0,0
-1.4124,-3.4298,0.2849,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1525,-1.2343,-0.0705,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6868,-2.3274,-0.0759,O,0,0,0,0,0,0,0,0,0,0,0,0
4.9367,0.0258,-0.1380,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3334,-0.0513,-0.2069,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1065,1.1076,-0.2712,C,0,0,0,0,0,0,0,0,0,0,0,0
6.4803,2.3617,-0.2675,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0926,2.4570,-0.1996,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3038,1.2907,-0.1338,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8379,1.4553,-0.0629,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3051,2.5623,-0.0639,O,0,0,0,0,0,0,0,0,0,0,0,0
0.1893,-1.3565,0.1475,H,0,0,0,0,0,0,0,0,0,0,0,0
1.7503,-4.7293,0.1273,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4313,-6.8533,0.2447,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.0518,-6.7914,0.3879,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.9240,-2.4655,0.2968,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7888,-1.0432,-0.2079,H,0,0,0,0,0,0,0,0,0,0,0,0
8.1954,1.0374,-0.3241,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0807,3.2736,-0.3179,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5965,3.4282,-0.1963,H,0,0,0,0,0,0,0,0,0,0,0,0
