0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.3905,-2.1423,2.5451,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2012,-1.5798,1.2661,O,0,0,0,0,0,0,0,0,0,0,0,0
4.9233,-1.7780,0.7278,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9006,-1.0986,-0.6488,C,0,0,0,0,0,0,0,0,0,0,0,0
5.9451,-1.5786,-1.5177,N,0,0,0,0,0,0,0,0,0,0,0,0
5.7762,-2.7414,-2.3736,C,0,0,0,0,0,0,0,0,0,0,0,0
6.8462,-2.8018,-3.4226,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3512,-1.7269,-4.1665,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3094,-2.2810,-5.0621,C,0,0,0,0,0,0,0,0,0,0,0,0
8.3705,-3.6155,-4.8834,N,0,0,0,0,0,0,0,0,0,0,0,0
9.2834,-4.6134,-5.6602,C,0,0,0,0,0,0,0,0,0,0,0,0
9.0578,-6.0344,-5.3670,C,0,0,0,0,0,0,0,0,0,0,0,0
9.8222,-6.7225,-4.3780,C,0,0,0,0,0,0,0,0,0,0,0,0
9.5589,-8.0352,-4.0387,C,0,0,0,0,0,0,0,0,0,0,0,0
8.4803,-8.7536,-4.6712,C,0,0,0,0,0,0,0,0,0,0,0,0
7.7269,-8.0849,-5.6628,C,0,0,0,0,0,0,0,0,0,0,0,0
6.7055,-8.7456,-6.3104,O,0,0,0,0,0,0,0,0,0,0,0,0
7.9748,-6.7696,-6.0203,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4971,-3.9614,-3.8969,C,0,0,0,0,0,0,0,0,0,0,0,0
7.4230,-1.9270,2.8522,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2424,-3.2393,2.5353,H,0,0,0,0,0,0,0,0,0,0,0,0
5.6982,-1.7034,3.2892,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1318,-1.3284,1.3615,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6903,-2.8586,0.6254,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0548,-0.0173,-0.4960,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9251,-1.2495,-1.1341,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8860,-1.4501,-1.1496,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7582,-2.7040,-2.8001,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8156,-3.6583,-1.7506,H,0,0,0,0,0,0,0,0,0,0,0,0
7.0585,-0.6798,-4.1114,H,0,0,0,0,0,0,0,0,0,0,0,0
8.9430,-1.7800,-5.7923,H,0,0,0,0,0,0,0,0,0,0,0,0
10.3035,-4.2866,-5.4027,H,0,0,0,0,0,0,0,0,0,0,0,0
9.0879,-4.3495,-6.7142,H,0,0,0,0,0,0,0,0,0,0,0,0
10.6542,-6.1995,-3.8907,H,0,0,0,0,0,0,0,0,0,0,0,0
10.1816,-8.5427,-3.2970,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2327,-9.7786,-4.3835,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7464,-9.6683,-6.0307,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3865,-6.3220,-6.8243,H,0,0,0,0,0,0,0,0,0,0,0,0
7.4011,-5.0054,-3.6090,H,0,0,0,0,0,0,0,0,0,0,0,0
