0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0156,0.0536,0.1567,N,0,0,0,0,0,0,0,0,0,0,0,0
2.4812,0.0542,0.0790,C,0,0,2,0,0,0,0,0,0,0,0,0
2.9732,-1.4019,0.0147,C,0,0,0,0,0,0,0,0,0,0,0,0
2.6400,-2.1742,1.2879,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6608,-1.5552,2.6424,S,0,0,1,0,0,0,0,0,0,0,0,0
3.1006,-1.9683,3.9353,O,0,0,0,0,0,0,0,0,0,0,0,0
5.0637,-1.8630,2.3197,O,0,0,0,0,0,0,0,0,0,0,0,0
3.4533,0.2316,2.4710,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8485,0.9965,3.5736,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8323,2.3877,3.5036,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4200,2.9973,2.3142,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4063,4.8974,2.1876,Br,0,0,0,0,0,0,0,0,0,0,0,0
3.0169,2.2347,1.2172,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0232,0.8316,1.2763,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6124,-0.2463,-0.7318,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6561,0.9878,0.3480,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8615,0.5701,-0.8270,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0601,-1.4302,-0.1623,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4957,-1.8998,-0.8458,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8941,-3.2427,1.2289,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5907,-2.0449,1.5863,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1598,0.4931,4.4917,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1370,2.9919,4.3592,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6987,2.7354,0.2998,H,0,0,0,0,0,0,0,0,0,0,0,0
