0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.5566,1.0871,-2.3297,C,0,0,0,0,0,0,0,0,0,0,0,0
6.2740,1.3904,-0.8576,C,0,0,0,0,0,0,0,0,0,0,0,0
4.7809,1.5130,-0.5409,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4604,1.7678,0.9393,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0229,2.9918,1.4788,N,0,0,0,0,0,0,0,0,0,0,0,0
6.0718,2.9819,2.3855,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6467,2.0044,2.8280,O,0,0,0,0,0,0,0,0,0,0,0,0
6.2980,4.4176,2.6540,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1227,5.2195,3.3603,N,0,0,0,0,0,0,0,0,0,0,0,0
7.8800,4.9575,3.9803,H,0,0,0,0,0,0,0,0,0,0,0,0
6.8407,6.5129,3.1535,N,0,0,0,0,0,0,0,0,0,0,0,0
5.8084,6.5542,2.2910,C,0,0,0,0,0,0,0,0,0,0,0,0
5.2707,7.8515,1.8437,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1468,7.9337,1.0073,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6546,9.1729,0.5889,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2615,10.3714,0.9873,C,0,0,0,0,0,0,0,0,0,0,0,0
3.7417,11.7122,0.5300,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3856,10.2835,1.8287,C,0,0,0,0,0,0,0,0,0,0,0,0
5.8825,9.0538,2.2495,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4314,5.2198,1.9517,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5162,4.3429,1.1256,C,0,0,2,0,0,0,0,0,0,0,0,0
3.0208,4.4884,1.3821,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1359,4.5946,0.3020,C,0,0,0,0,0,0,0,0,0,0,0,0
0.7606,4.7009,0.5461,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.2132,4.8146,-0.4100,O,0,0,0,0,0,0,0,0,0,0,0,0
0.1516,4.8251,-1.7720,C,0,0,0,0,0,0,0,0,0,0,0,0
0.2543,4.6973,1.8563,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.0737,4.8013,2.0823,O,0,0,0,0,0,0,0,0,0,0,0,0
1.1501,4.5854,2.9410,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5799,4.5932,4.1684,O,0,0,0,0,0,0,0,0,0,0,0,0
1.4048,4.5024,5.3075,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5253,4.4829,2.6934,C,0,0,0,0,0,0,0,0,0,0,0,0
7.6379,1.0095,-2.5254,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1565,1.8771,-2.9879,H,0,0,0,0,0,0,0,0,0,0,0,0
6.0936,0.1354,-2.6408,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7851,2.3257,-0.5699,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7156,0.6045,-0.2201,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2618,0.5829,-0.8355,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3335,2.3107,-1.1630,H,0,0,0,0,0,0,0,0,0,0,0,0
4.8688,0.9523,1.5557,H,0,0,0,0,0,0,0,0,0,0,0,0
3.3667,1.7817,1.0849,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6346,7.0245,0.6887,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7734,9.2056,-0.0584,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7923,11.6139,-0.0172,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4621,12.2140,-0.1389,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5724,12.3901,1.3829,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8806,11.2016,2.1601,H,0,0,0,0,0,0,0,0,0,0,0,0
6.7557,9.0036,2.9018,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6918,4.5218,0.0488,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5212,4.5950,-0.7182,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.7786,4.9217,-2.3478,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6589,3.8885,-2.0650,H,0,0,0,0,0,0,0,0,0,0,0,0
0.8114,5.6782,-2.0109,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.4988,4.8707,1.2124,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7371,4.5336,6.1790,H,0,0,0,0,0,0,0,0,0,0,0,0
2.1148,5.3469,5.3696,H,0,0,0,0,0,0,0,0,0,0,0,0
1.9761,3.5566,5.3284,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2262,4.4030,3.5236,H,0,0,0,0,0,0,0,0,0,0,0,0
