0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.6596,-0.4353,-0.9799,O,0,0,0,0,0,0,0,0,0,0,0,0
1.8654,-0.3639,-0.7719,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4969,0.8392,-0.6094,N,0,0,0,0,0,0,0,0,0,0,0,0
1.7739,2.1076,-0.6412,C,0,0,1,0,0,0,0,0,0,0,0,0
0.7670,1.9173,-0.2411,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4894,3.1682,0.2088,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8106,3.6415,-0.4185,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6043,4.1294,-1.8593,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9075,3.0628,-2.7144,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5803,2.6068,-2.0907,C,0,0,2,0,0,0,0,0,0,0,0,0
1.1535,1.7717,-2.6766,H,0,0,0,0,0,0,0,0,0,0,0,0
0.6472,3.6758,-2.0027,O,0,0,0,0,0,0,0,0,0,0,0,0
2.7602,-1.5665,-0.7261,C,0,0,0,0,0,0,0,0,0,0,0,0
3.9702,-1.4945,-1.4424,C,0,0,0,0,0,0,0,0,0,0,0,0
4.8804,-2.5269,-1.5824,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0977,-2.3742,-2.4189,C,0,0,0,0,0,0,0,0,0,0,0,0
7.3094,-3.0250,-2.1072,C,0,0,0,0,0,0,0,0,0,0,0,0
8.4494,-2.8249,-2.8879,C,0,0,0,0,0,0,0,0,0,0,0,0
8.4122,-1.9833,-4.0034,C,0,0,0,0,0,0,0,0,0,0,0,0
7.2149,-1.3429,-4.3355,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0743,-1.5394,-3.5557,C,0,0,0,0,0,0,0,0,0,0,0,0
4.6110,-3.7713,-0.9091,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3206,-4.7658,-0.8974,O,0,0,0,0,0,0,0,0,0,0,0,0
3.3445,-3.8243,-0.1609,N,0,0,0,0,0,0,0,0,0,0,0,0
3.1504,-5.0362,0.4855,C,0,0,0,0,0,0,0,0,0,0,0,0
2.0692,-5.2822,1.2627,C,0,0,0,0,0,0,0,0,0,0,0,0
1.0856,-4.2637,1.4143,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.0990,-4.3154,2.2102,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.8111,-3.1522,2.1336,C,0,0,0,0,0,0,0,0,0,0,0,0
-0.1056,-1.9796,1.0768,S,0,0,0,0,0,0,0,0,0,0,0,0
1.2513,-3.0398,0.7316,C,0,0,0,0,0,0,0,0,0,0,0,0
2.4188,-2.7714,-0.0747,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4632,0.8381,-0.3071,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6501,2.7786,1.2282,H,0,0,0,0,0,0,0,0,0,0,0,0
1.8064,4.0270,0.2971,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5561,2.8229,-0.4131,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2488,4.4425,0.1994,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5683,4.4137,-2.3123,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9773,5.0367,-1.8461,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5625,2.1810,-2.8308,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7220,3.4406,-3.7359,H,0,0,0,0,0,0,0,0,0,0,0,0
0.4276,3.9641,-2.8976,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1971,-0.5507,-1.9413,H,0,0,0,0,0,0,0,0,0,0,0,0
7.3499,-3.6943,-1.2497,H,0,0,0,0,0,0,0,0,0,0,0,0
9.3781,-3.3361,-2.6204,H,0,0,0,0,0,0,0,0,0,0,0,0
9.3059,-1.8351,-4.6150,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1628,-0.6962,-5.2155,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1403,-1.0563,-3.8529,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9564,-5.7445,0.3077,H,0,0,0,0,0,0,0,0,0,0,0,0
1.9644,-6.2461,1.7625,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.3917,-5.1837,2.8017,H,0,0,0,0,0,0,0,0,0,0,0,0
-1.7553,-2.9181,2.6262,H,0,0,0,0,0,0,0,0,0,0,0,0
