0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.1724,-2.0126,-4.7539,O,0,0,0,0,0,0,0,0,0,0,0,0
1.2431,-2.1899,-4.4367,S,0,0,1,0,0,0,0,0,0,0,0,0
2.2259,-1.1086,-4.5146,O,0,0,0,0,0,0,0,0,0,0,0,0
1.2807,-2.7535,-2.8735,N,0,0,0,0,0,0,0,0,0,0,0,0
2.5060,-2.8823,-2.0863,C,0,0,1,0,0,0,0,0,0,0,0,0
3.2321,-2.1804,-2.5159,H,0,0,0,0,0,0,0,0,0,0,0,0
2.2152,-2.5674,-0.5857,C,0,0,0,0,0,0,0,0,0,0,0,0
2.3852,-3.9163,0.1375,C,0,0,1,0,0,0,0,0,0,0,0,0
3.4161,-3.9637,0.5634,H,0,0,0,0,0,0,0,0,0,0,0,0
1.3887,-4.2640,1.2474,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5491,-5.6414,1.7153,N,0,0,0,0,0,0,0,0,0,0,0,0
2.5875,-5.8446,2.7150,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2353,-5.2677,4.0782,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2287,-4.7166,4.8994,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9133,-4.2411,6.1758,C,0,0,0,0,0,0,0,0,0,0,0,0
1.6016,-4.2995,6.6508,C,0,0,0,0,0,0,0,0,0,0,0,0
0.6125,-4.8429,5.8246,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.0405,-4.9192,6.4003,Cl,0,0,0,0,0,0,0,0,0,0,0,0
0.9162,-5.3252,4.5508,C,0,0,0,0,0,0,0,0,0,0,0,0
1.5226,-6.5917,0.6077,C,0,0,0,0,0,0,0,0,0,0,0,0
2.5070,-6.2550,-0.5264,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2621,-4.8907,-0.9490,N,0,0,0,0,0,0,0,0,0,0,0,0
3.0346,-4.3335,-2.0421,C,0,0,0,0,0,0,0,0,0,0,0,0
1.8442,-3.5130,-5.5125,C,0,0,0,0,0,0,0,0,0,0,0,0
0.9434,-4.4752,-5.9811,C,0,0,0,0,0,0,0,0,0,0,0,0
1.4139,-5.5073,-6.7953,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7671,-5.5724,-7.1390,C,0,0,0,0,0,0,0,0,0,0,0,0
3.6547,-4.5945,-6.6747,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1252,-4.6837,-7.0092,C,0,0,1,0,0,0,0,0,0,0,0,0
5.3357,-5.3304,-8.1676,F,0,0,0,0,0,0,0,0,0,0,0,0
5.6881,-3.4696,-7.1093,F,0,0,0,0,0,0,0,0,0,0,0,0
5.8012,-5.3543,-6.0552,F,0,0,0,0,0,0,0,0,0,0,0,0
3.1942,-3.5509,-5.8642,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5326,-3.4103,-2.6577,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1908,-2.1781,-0.4876,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8979,-1.8017,-0.1909,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3667,-4.1433,0.8445,H,0,0,0,0,0,0,0,0,0,0,0,0
1.4917,-3.5759,2.1004,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5844,-5.4531,2.4190,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7209,-6.9352,2.8285,H,0,0,0,0,0,0,0,0,0,0,0,0
4.2589,-4.6577,4.5368,H,0,0,0,0,0,0,0,0,0,0,0,0
3.6956,-3.8128,6.8077,H,0,0,0,0,0,0,0,0,0,0,0,0
1.3407,-3.9266,7.6425,H,0,0,0,0,0,0,0,0,0,0,0,0
0.1344,-5.7378,3.9119,H,0,0,0,0,0,0,0,0,0,0,0,0
0.5048,-6.5893,0.1778,H,0,0,0,0,0,0,0,0,0,0,0,0
1.7155,-7.6045,0.9945,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3476,-6.9410,-1.3756,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5592,-6.3990,-0.1836,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8708,-4.8787,-2.9844,H,0,0,0,0,0,0,0,0,0,0,0,0
4.1306,-4.3376,-1.8334,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.1145,-4.3945,-5.7237,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7196,-6.2602,-7.1753,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1341,-6.3745,-7.7818,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8667,-2.7607,-5.5272,H,0,0,0,0,0,0,0,0,0,0,0,0
