0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.5305,-1.1275,-0.5445,O,0,0,0,0,0,0,0,0,0,0,0,0
2.7477,-0.4993,-0.2289,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9485,-0.4166,1.2763,C,0,0,1,0,0,0,0,0,0,0,0,0
1.8478,0.2901,1.8854,N,0,0,0,0,0,0,0,0,0,0,0,0
1.5148,0.2325,3.3156,C,0,0,0,0,0,0,0,0,0,0,0,0
1.0611,1.7238,3.2562,C,0,0,2,0,0,0,0,0,0,0,0,0
-0.4268,1.9795,3.2380,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.2713,1.3302,2.3193,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.6459,1.5743,2.3128,C,0,0,0,0,0,0,0,0,0,0,0,0
-3.2070,2.4733,3.2265,C,0,0,0,0,0,0,0,0,0,0,0,0
-2.3807,3.1246,4.1451,C,0,0,0,0,0,0,0,0,0,0,0,0
-1.0039,2.8781,4.1483,C,0,0,0,0,0,0,0,0,0,0,0,0
1.7977,1.7638,1.8840,C,0,0,0,0,0,0,0,0,0,0,0,0
3.5466,-1.5985,1.9827,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3574,-0.3300,1.8259,C,0,0,0,0,0,0,0,0,0,0,0,0
0.9056,-0.8036,0.1247,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8014,0.5266,-0.6557,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5651,-1.0780,-0.6895,H,0,0,0,0,0,0,0,0,0,0,0,0
2.3881,0.0987,3.9842,H,0,0,0,0,0,0,0,0,0,0,0,0
0.7480,-0.5128,3.5865,H,0,0,0,0,0,0,0,0,0,0,0,0
1.5285,2.3532,4.0258,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.8399,0.6254,1.6038,H,0,0,0,0,0,0,0,0,0,0,0,0
-3.2839,1.0596,1.5895,H,0,0,0,0,0,0,0,0,0,0,0,0
-4.2831,2.6645,3.2207,H,0,0,0,0,0,0,0,0,0,0,0,0
-2.8074,3.8295,4.8635,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.3647,3.3938,4.8710,H,0,0,0,0,0,0,0,0,0,0,0,0
2.7979,2.2358,1.9524,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2480,2.2141,1.0405,H,0,0,0,0,0,0,0,0,0,0,0,0
3.8048,-2.4709,1.3756,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1856,-1.8479,2.9846,H,0,0,0,0,0,0,0,0,0,0,0,0
5.1950,-0.3230,1.1215,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5239,0.2769,2.7214,H,0,0,0,0,0,0,0,0,0,0,0,0
