0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0511,2.6895,-0.6213,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2461,2.0550,-1.0104,O,0,0,0,0,0,0,0,0,0,0,0,0
2.9532,1.2466,-0.0773,C,0,0,1,0,0,0,0,0,0,0,0,0
4.3052,0.9913,-0.7668,C,0,0,0,0,0,0,0,0,0,0,0,0
5.0587,2.2003,-1.0024,N,0,0,0,0,0,0,0,0,0,0,0,0
6.2163,2.4993,-0.3384,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6675,1.7298,0.5186,O,0,0,0,0,0,0,0,0,0,0,0,0
6.8888,3.7829,-0.7015,C,0,0,0,0,0,0,0,0,0,0,0,0
6.5767,4.4691,-1.8924,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1813,5.6714,-2.2405,C,0,0,0,0,0,0,0,0,0,0,0,0
8.1398,6.2179,-1.3731,C,0,0,0,0,0,0,0,0,0,0,0,0
8.4874,5.5621,-0.2021,C,0,0,0,0,0,0,0,0,0,0,0,0
7.8909,4.3280,0.1632,C,0,0,0,0,0,0,0,0,0,0,0,0
8.2552,3.7086,1.3205,N,0,0,0,0,0,0,0,0,0,0,0,0
3.1154,1.8173,1.3456,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4090,0.5604,2.1681,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7890,-0.5302,1.4773,O,0,0,0,0,0,0,0,0,0,0,0,0
2.2676,-0.1019,0.2359,C,0,0,0,0,0,0,0,0,0,0,0,0
0.5924,3.0892,-1.5379,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2229,3.5336,0.0724,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3275,1.9977,-0.1522,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0900,0.4955,-1.7289,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9250,0.3180,-0.1619,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5996,2.9125,-1.5551,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8573,4.0294,-2.5871,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9219,6.1720,-3.1753,H,0,0,0,0,0,0,0,0,0,0,0,0
8.6291,7.1634,-1.6229,H,0,0,0,0,0,0,0,0,0,0,0,0
9.2447,5.9904,0.4610,H,0,0,0,0,0,0,0,0,0,0,0,0
9.0644,4.0476,1.8212,H,0,0,0,0,0,0,0,0,0,0,0,0
7.9422,2.7463,1.4389,H,0,0,0,0,0,0,0,0,0,0,0,0
2.1716,2.2789,1.6732,H,0,0,0,0,0,0,0,0,0,0,0,0
3.9079,2.5751,1.4182,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0049,0.6191,3.1930,H,0,0,0,0,0,0,0,0,0,0,0,0
4.4962,0.3796,2.2415,H,0,0,0,0,0,0,0,0,0,0,0,0
1.1678,0.0263,0.2843,H,0,0,0,0,0,0,0,0,0,0,0,0
2.4783,-0.8640,-0.5334,H,0,0,0,0,0,0,0,0,0,0,0,0
