0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6.4620,-0.8761,1.6420,C,0,0,0,0,0,0,0,0,0,0,0,0
5.9930,0.5256,1.2281,C,0,0,1,0,0,0,0,0,0,0,0,0
6.7743,1.6066,1.9868,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0897,0.7616,-0.2909,C,0,0,0,0,0,0,0,0,0,0,0,0
5.1992,-0.1431,-1.1731,C,0,0,1,0,0,0,0,0,0,0,0,0
3.7570,-0.0492,-0.8900,N,0,0,0,0,0,0,0,0,0,0,0,0
5.4358,0.1311,-2.6348,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7390,1.3016,-3.3019,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7994,1.1012,-4.6580,N,0,0,0,0,0,0,0,0,0,0,0,0
5.5455,-0.1721,-4.8302,C,0,0,0,0,0,0,0,0,0,0,0,0
5.3151,-0.8282,-3.6435,N,0,0,0,0,0,0,0,0,0,0,0,0
5.0286,-2.2236,-3.5204,C,0,0,0,0,0,0,0,0,0,0,0,0
3.8417,-2.6147,-2.8909,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4764,-3.9607,-2.8214,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3033,-4.9214,-3.4033,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4988,-4.5435,-4.0171,C,0,0,0,0,0,0,0,0,0,0,0,0
5.9068,-3.1954,-4.0825,C,0,0,0,0,0,0,0,0,0,0,0,0
7.1070,-2.8217,-4.7174,N,0,0,0,0,0,0,0,0,0,0,0,0
7.6988,-3.7494,-5.6590,C,0,0,0,0,0,0,0,0,0,0,0,0
8.1027,-2.0967,-3.9375,C,0,0,0,0,0,0,0,0,0,0,0,0
6.3874,-1.0118,2.7331,H,0,0,0,0,0,0,0,0,0,0,0,0
7.5167,-1.0362,1.3592,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8685,-1.6765,1.1722,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9293,0.6278,1.5169,H,0,0,0,0,0,0,0,0,0,0,0,0
7.8493,1.5621,1.7411,H,0,0,0,0,0,0,0,0,0,0,0,0
6.6772,1.4812,3.0774,H,0,0,0,0,0,0,0,0,0,0,0,0
6.4177,2.6176,1.7312,H,0,0,0,0,0,0,0,0,0,0,0,0
7.1415,0.6409,-0.6063,H,0,0,0,0,0,0,0,0,0,0,0,0
5.8275,1.8146,-0.4979,H,0,0,0,0,0,0,0,0,0,0,0,0
5.4807,-1.1931,-0.9834,H,0,0,0,0,0,0,0,0,0,0,0,0
3.4306,0.9047,-1.0534,H,0,0,0,0,0,0,0,0,0,0,0,0
3.5602,-0.2729,0.0859,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9188,2.2838,-2.8657,H,0,0,0,0,0,0,0,0,0,0,0,0
5.5200,-0.7023,-5.7810,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2159,-1.8350,-2.4510,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5441,-4.2489,-2.3305,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0294,-5.9793,-3.3705,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1430,-5.3162,-4.4369,H,0,0,0,0,0,0,0,0,0,0,0,0
6.9336,-4.1504,-6.3394,H,0,0,0,0,0,0,0,0,0,0,0,0
8.2191,-4.6066,-5.1786,H,0,0,0,0,0,0,0,0,0,0,0,0
8.4459,-3.2133,-6.2658,H,0,0,0,0,0,0,0,0,0,0,0,0
7.6325,-1.3608,-3.2758,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7810,-1.5521,-4.6135,H,0,0,0,0,0,0,0,0,0,0,0,0
8.7161,-2.7811,-3.3135,H,0,0,0,0,0,0,0,0,0,0,0,0
