0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.7351,0.6814,-0.2724,C,0,0,0,0,0,0,0,0,0,0,0,0
3.2703,0.3311,-0.0129,C,0,0,0,0,0,0,0,0,0,0,0,0
2.9443,0.2018,1.4109,N,0,0,0,0,0,0,0,0,0,0,0,0
2.7617,-1.0640,1.9250,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8595,-2.0787,1.2564,O,0,0,0,0,0,0,0,0,0,0,0,0
2.3673,-1.1068,3.4096,C,0,0,1,0,0,0,0,0,0,0,0,0
2.6644,-2.4650,4.0428,C,0,0,0,0,0,0,0,0,0,0,0,0
2.1024,-2.6249,5.4414,C,0,0,0,0,0,0,0,0,0,0,0,0
0.7566,-2.9848,5.5940,C,0,0,0,0,0,0,0,0,0,0,0,0
0.1689,-3.1248,6.8531,C,0,0,0,0,0,0,0,0,0,0,0,0
0.9227,-2.9131,8.0132,C,0,0,0,0,0,0,0,0,0,0,0,0
0.3172,-3.0524,9.3893,C,0,0,0,0,0,0,0,0,0,0,0,0
2.2734,-2.5649,7.8579,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8816,-2.4150,6.6038,C,0,0,0,0,0,0,0,0,0,0,0,0
4.3463,-2.0504,6.5227,C,0,0,0,0,0,0,0,0,0,0,0,0
3.0444,-0.0882,4.1484,O,0,0,0,0,0,0,0,0,0,0,0,0
2.9116,1.1663,3.6378,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8752,2.2526,4.5124,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7725,3.5547,4.0062,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7371,4.6501,4.8092,O,0,0,0,0,0,0,0,0,0,0,0,0
2.6899,3.7502,2.6214,C,0,0,0,0,0,0,0,0,0,0,0,0
2.7225,2.6562,1.7559,C,0,0,0,0,0,0,0,0,0,0,0,0
2.8427,1.3462,2.2429,C,0,0,0,0,0,0,0,0,0,0,0,0
4.9155,0.7662,-1.3559,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3971,-0.1047,0.1220,H,0,0,0,0,0,0,0,0,0,0,0,0
5.0200,1.6369,0.1946,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0281,-0.6388,-0.4646,H,0,0,0,0,0,0,0,0,0,0,0,0
2.5993,1.0793,-0.4644,H,0,0,0,0,0,0,0,0,0,0,0,0
1.2764,-0.9087,3.4645,H,0,0,0,0,0,0,0,0,0,0,0,0
3.7522,-2.6248,4.0178,H,0,0,0,0,0,0,0,0,0,0,0,0
2.2289,-3.2167,3.3694,H,0,0,0,0,0,0,0,0,0,0,0,0
0.1504,-3.1673,4.7007,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.8844,-3.4086,6.9315,H,0,0,0,0,0,0,0,0,0,0,0,0
-0.7281,-3.3918,9.3387,H,0,0,0,0,0,0,0,0,0,0,0,0
0.3311,-2.0923,9.9330,H,0,0,0,0,0,0,0,0,0,0,0,0
0.8770,-3.7762,10.0048,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8821,-2.4035,8.7538,H,0,0,0,0,0,0,0,0,0,0,0,0
4.7652,-1.8771,7.5249,H,0,0,0,0,0,0,0,0,0,0,0,0
4.5018,-1.1429,5.9205,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9385,-2.8548,6.0530,H,0,0,0,0,0,0,0,0,0,0,0,0
2.9236,2.0552,5.5862,H,0,0,0,0,0,0,0,0,0,0,0,0
2.8085,4.3773,5.7331,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6042,4.7670,2.2353,H,0,0,0,0,0,0,0,0,0,0,0,0
2.6675,2.8374,0.6826,H,0,0,0,0,0,0,0,0,0,0,0,0
