0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4.1432,1.0484,3.2105,C,0,0,0,0,0,0,0,0,0,0,0,0
4.8086,0.4973,1.9641,C,0,0,0,0,0,0,0,0,0,0,0,0
4.2657,1.1716,0.8401,O,0,0,0,0,0,0,0,0,0,0,0,0
4.6954,0.8664,-0.4091,C,0,0,0,0,0,0,0,0,0,0,0,0
4.1001,1.5905,-1.4598,C,0,0,0,0,0,0,0,0,0,0,0,0
4.4880,1.3524,-2.7728,C,0,0,0,0,0,0,0,0,0,0,0,0
5.4675,0.3926,-3.0662,C,0,0,0,0,0,0,0,0,0,0,0,0
6.0630,-0.3368,-2.0318,C,0,0,0,0,0,0,0,0,0,0,0,0
7.0966,-1.4108,-2.3238,C,0,0,0,0,0,0,0,0,0,0,0,0
6.6114,-2.8001,-2.2502,N,0,0,0,0,0,0,0,0,0,0,0,0
5.6019,-3.1845,-3.2420,C,0,0,1,0,0,0,0,0,0,0,0,0
6.3112,-3.5871,-4.5548,C,0,0,0,0,0,0,0,0,0,0,0,0
5.7614,-3.6131,-5.6238,O,0,0,0,0,0,0,0,0,0,0,0,0
7.5876,-3.9426,-4.3670,O,0,0,0,0,0,0,0,0,0,0,0,0
4.7816,-4.3586,-2.7359,C,0,0,1,0,0,0,0,0,0,0,0,0
3.5455,-4.1080,-1.9004,C,0,0,0,0,0,0,0,0,0,0,0,0
3.4192,-4.6267,-3.3099,C,0,0,0,0,0,0,0,0,0,0,0,0
5.6749,-0.0937,-0.7004,C,0,0,0,0,0,0,0,0,0,0,0,0
4.5393,0.5473,4.1073,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0549,0.8885,3.1732,H,0,0,0,0,0,0,0,0,0,0,0,0
4.3289,2.1293,3.3041,H,0,0,0,0,0,0,0,0,0,0,0,0
4.6307,-0.5915,1.8739,H,0,0,0,0,0,0,0,0,0,0,0,0
5.9039,0.6502,2.0050,H,0,0,0,0,0,0,0,0,0,0,0,0
3.3421,2.3358,-1.2107,H,0,0,0,0,0,0,0,0,0,0,0,0
4.0248,1.9215,-3.5830,H,0,0,0,0,0,0,0,0,0,0,0,0
5.7705,0.2179,-4.1018,H,0,0,0,0,0,0,0,0,0,0,0,0
7.9351,-1.3221,-1.6135,H,0,0,0,0,0,0,0,0,0,0,0,0
7.5195,-1.2548,-3.3291,H,0,0,0,0,0,0,0,0,0,0,0,0
6.2731,-3.0085,-1.3119,H,0,0,0,0,0,0,0,0,0,0,0,0
4.9116,-2.3601,-3.4960,H,0,0,0,0,0,0,0,0,0,0,0,0
7.7464,-3.7764,-3.4054,H,0,0,0,0,0,0,0,0,0,0,0,0
5.3872,-5.2349,-2.4754,H,0,0,0,0,0,0,0,0,0,0,0,0
3.2640,-3.0677,-1.7094,H,0,0,0,0,0,0,0,0,0,0,0,0
3.3353,-4.7901,-1.0717,H,0,0,0,0,0,0,0,0,0,0,0,0
3.0582,-3.9460,-4.0851,H,0,0,0,0,0,0,0,0,0,0,0,0
3.1248,-5.6686,-3.4592,H,0,0,0,0,0,0,0,0,0,0,0,0
6.1561,-0.6546,0.1029,H,0,0,0,0,0,0,0,0,0,0,0,0
